EVTNAME333335;The South Adamawan Protectorate;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTDESC333335;In $YEAR$ the Great Powers of Europe decided to grant the unsettled areas near the equator to the Grand Duchy of Savoy to prevent the dominance of any of them. As a counter-payment the Savoyard East Indian Trading Company had to be dissolved.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTOPTA333335;Let they have that land;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTNAME333012;Grand Bassam;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTDESC333012;The Burgundian enclave in the Sahel area, formerly known as Grand Bassam, is now strategically worthless. Maybe we can ask for it as a favor?;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTOPTA333012;Let's do it;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTNAME333013;Grand Bassam;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTDESC333013;Our former trading post at Grand Bassam is in a very bad shape. Perhaps we could handle it to another country and gain international prestige as a reward?;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTOPTA333013;Yes;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTOPTB333013;I want to keep that place!;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTNAME333014;South Angola;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTDESC333014;The Scandinavian enclave in the Southwest African area, formerly known as Grand Bassam, is now strategically worthless. Maybe we can ask for it as a favor?;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTOPTA333014;Let's do it;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTNAME333015;South Angola;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTDESC333015;Our former trading posts in South Angola are in a very bad shape. Perhaps we could handle them to another country and gain international prestige as a reward?;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTOPTA333015;Yes;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTOPTB333015;I want to keep that place!;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTNAME333016;The Demands from Copenhagen;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTDESC333016;My Duke! The King of the North demands our unconditional annexation into the realm of Scandinavia!;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTOPTA333016;Who am I to refuse?;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTOPTB333016;This means nothing but war!;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTNAME333018;Dakar;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTDESC333018;Our former trading posts in Dakar are in a very bad shape. Perhaps we could handle them to another country and gain international prestige as a reward?;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTOPTA333018;Yes;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTOPTB333018;I want to keep that place!;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTNAME333017;Dakar;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTDESC333017;The Curonian enclave in the Sahel area, formerly known as Dakar, is now strategically worthless. Maybe we can ask for it as a favor?;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTOPTA333017;Let's do it;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTNAME333019;The Malacca Treaties;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTDESC333019;With the growing power of Malacca our Malaysian colonies have become almost worthless. If we cede our colonies to Malacca it would simultaneously relieve us of the headache of running them and greatly improve our relationship with Malacca.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTOPTA333019;You are right;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTOPTB333019;It is our gate to Indonesia!;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTOPTC333019;This is outrageous!;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTNAME333020;The Malacca Treaties;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTDESC333020;With the growing power of Malacca our Malaysian colonies have become almost worthless. If we cede our colonies to Malacca it would simultaneously relieve us of the headache of running them and greatly improve our relationship with Malacca.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTOPTA333020;You are right;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTOPTB333020;It is our gate to Indonesia!;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTOPTC333020;This is outrageous!;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
desc_playerpunish1;We have chosen to reduce our taxation.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
playerpunish1;Tax Reduction;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
desc_playerpunish2;We have chosen to reduce our taxation.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
playerpunish2;Tax Reduction;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
desc_playerpunish3;We have chosen to reduce our taxation.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
playerpunish3;Tax Reduction;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
desc_playerpunish4;We have chosen to reduce our taxation.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
playerpunish4;Tax Reduction;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
desc_playerpunish5;We have chosen to reduce our taxation.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
playerpunish5;Tax Reduction;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
switch_punishment_title;Reconsider our taxation policy;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
switch_punishment_desc;Maybe we should reconsider our taxation policy?;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTNAME19803;Difficulty Settings;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTDESC19803;With the integration of the People's Democratic Modification's economical systém into this world, the entire concept of Tax Efficiency was abandoned to make the AI economically competitive. On the other hand, the player is now overwhlemed with money. You may consider to add a taxation burden to your country so the game will be a bit more challenging. You can change the settings whenever you want by a decision.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTOPTA19803;No penalty;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTOPTB19803;10% penalty;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTOPTC19803;20% penalty;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTOPTD19803;30% penalty;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTOPTE19803;40% penalty;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTOPTF19803;50% penalty;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTNAME19804;Winds of Change;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTDESC19804;We no longer have the right to challenge tax burdens.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTOPTA19804;OK;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTNAME123110;Unification of Germany;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTDESC123110;With the unification of Germany in $YEAR$, the dreams of the German rebels during the Great German War are now finally realized. The last vestiges of the Holy Roman Empire have been washed away as Bohemia's title of Holy Roman Emporer has lost all basis in reality. With this, all foreign claims based on the Holy Roman Empire have been lost.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
fall_of_burgundy_title;Fall of Burgundy;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
fall_of_burgundy_desc;We no longer have control of any of our territory in Europe and are no longer even recognized as a Great Power. Maybe it is time to admit defeat and give up our claim to Burgundy.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
reclaim_paris_PRV_title;Reclaim Paris;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
reclaim_paris_PRV_desc;We have reclaimed Paris from the Plantagenets and can now make it our capital.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
reclaim_paris_PRV_title;Reclaim Paris;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
reclaim_paris_PRV_desc;We have reclaimed Paris from the Valois and can now make it our capital.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTNAME334212;Dust Settles;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTDESC334212;The war against Korea has ended and a new era awaits our nation. Will it be an age of greatness and glory?;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTOPTA334212;We shall see;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTOPTB334212;We shall see;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTNAME334213;Failure in Korean War;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTDESC334213;We have failed to reconquer Korea and have been forced to give up our claims.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTOPTA334213;Oh no!;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTNAME334214;Success in Korean War;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTDESC334214;We have succeded in reconquering Korea and have retained our claims.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTOPTA334214;Great!;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
tungning_nerf;Reaction against Tungning Modernization;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTNAME46440;Dissolution of Gran Columbia;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTDESC46440;It has been agreed that Gran Columbia should be divided, but there has not yet been a decision on who will decide how Gran Columbia is divided.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTOPTA46440;I shall decide.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTOPTB46440;The people shall decide.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTNAME46441;Mesoamerica;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTDESC46441;How shall Mesoamerica be divided?;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTOPTA46441;It shall be united.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTOPTB46441;It shall be divided.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTOPTC46441;Let the people decide.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTNAME46442;Ameriga;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTDESC46442;How shall Ameriga be divided?;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTOPTA46442;It shall be united.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTOPTB46442;It shall be divided into Granada, Quito, and Essequibo.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTOPTC46442;It shall be divided into Granada, Quito, Arequipa, and Essequibo.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTOPTD46442;It shall be completely divided.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTOPTE46442;Let the people decide.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTNAME46443;Mexico;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTDESC46443;How shall Mexico be divided?;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTOPTA46443;It shall be united.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTOPTB46443;The Maya shall have their own state.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTOPTC46443;The Maya, Purepecha, and Zapotec shall have their own states.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTOPTD46443;The Maya, Purepecha, Zapotec, and Nahua shall have their own states.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTOPTE46443;Let the people decide.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTNAME46444;Jalisco;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTDESC46444;Will Jalisco be independent?;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTOPTA46444;No;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTOPTB46444;Yes;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTOPTC46444;Let the people decide.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTNAME125134;Let the people decide.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
call_council_of_italy_title;Council of Italy;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
call_council_of_italy_desc;With the recent flourishing of Liberal ideas, the time is ripe for us to unite Italy. We shall call a council of Italian states to further the cause for a united Italy free of foreign influence. If the council is successful, we will be able to bring Italy into this new age of Liberalism and Industry.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTNAME124200;Call to Council of Italy;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTDESC124200;The Revolutionary Republic of Etruria has called for a council of Italian states to further the cause of Italian unification. Should we support the cause of Italian unification or maintain the status quo?;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTNAME124201;Support for Unification;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTDESC124201;A state agreed to support us in our quest for Italian unification.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTNAME124202;Opposition to Unification;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTDESC124202;A state has refused to support us in our quest for Italian unification, but liberals there have promised to support us if they obtain power. Giving support to the liberals will cause Aragon to have more influence there.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTNAME124203;Liberals Given Support;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTDESC124203;Etruria has given support to liberal dissidents.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTNAME124204;Liberals Victorious;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTDESC124204;Liberals have obtained power and are now supporting Italian unification.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTNAME124205;Success of Council of Italy;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTDESC124205;There has been enough support for Italian unification for the Council of Italy to be declared a success, but we need to be wary of how the Great Powers of Europe will react to the Unification of Italy. Perhaps now any Italian state that has refused to support unification will reconsider and join us.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTNAME124206;Failure of Council of Italy;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTDESC124206;There has not been enough support for Italian unification and the Council of Italy has failed. Only foreign intervention or a strong Italian state can give hope for Italian unification now.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTNAME124207;Reconsidering Unification;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTDESC124207;With the success of the Council of Italy, the new Republic of Italy has asked us to reconsider joining a united Italy. A refusal is likely to lead to war with Italy.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTNAME124208;Italian Diplomatic Policy;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTDESC124208;With the creation of the Republic of Italy, we should consider our diplomatic policy towards the new state.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTNAME124209;Italian Arrogance;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTDESC124209;The new Republic of Italy is a dangerous threat to us and could cause us to loss or Italian holdings and enter a period of decline. We can't let this happen. We must dismantle this new Italian state and put an end to the threat that they present.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
vin_manifest_destiny_title;Destiny of the North;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;
vin_manifest_destiny_desc;We should spread our greatness across all of northern Arcadia.;;;;;;;;;;;;;x,,,,,,,,,;;;;;;;;;;;;;;;
nbg_manifest_destiny_title;Destiny of the East;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;
nbg_manifest_destiny_desc;We should spread our greatness across all of eastern Arcadia.;;;;;;;;;;;;;x,,,,,,,,,;;;;;;;;;;;;;;;
pla_manifest_destiny_title;Destiny of the South;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;
pla_manifest_destiny_desc;We should spread our greatness across all of southern Arcadia.;;;;;;;;;;;;;x,,,,,,,,,;;;;;;;;;;;;;;;
dng_manifest_destiny_title;Destiny of the West;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;
dng_manifest_destiny_desc;We should spread our greatness across all of western Arcadia.;;;;;;;;;;;;;x,,,,,,,,,;;;;;;;;;;;;;;;
merchant_republic;Merchant Republic;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
merchant_republic_ruler;Your Excellency;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
theocracy;Theocracy;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
theocracy_ruler;Your Holiness;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
native_assimilation;Native Assimilation;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
native_reservation;Native Reservation;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
native_integration;Native Integration;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
form_rhineland_BEG_title;Become Rhineland;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
form_rhineland_BEG_desc;Now that we defeated our former master Burgundy and acquired land on the other bank of the Rhine, we can proclaim the Kingdom of Rhineland !;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
join_rhineland_BEG_title;Join Rhineland;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
join_rhineland_BEG_desc;A nation emerged on the other bank of the Rhine, calling itself the Rhineland. We can join them, as we occupy the other bank.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
join_rhineland_BEG_AI_title;Join Rhineland;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
join_rhineland_BEG_AI_desc;A nation emerged on the other bank of the Rhine, calling itself the Rhineland. We can join them, as we occupy the other bank.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
greater_rhineland_title;The Greater Rhineland;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
greater_rhineland_desc;The Rhineland is a powerful and wealthy region. However, we only own a small part of the river that gives us our name. We must claim and secure all the Rhine, from the sources to the Rhine Delta !;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
kingdom_of_hanover_title;Proclaim the Kingdom of Hanover;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
kingdom_of_hanover_desc;For ages we've been dukes. Today, with the world recognizing us a greater power and Bremen secured, we shall proclaim the Kingdom of Hanover and lay our claim on all the German coast !;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
united_frisia_title;The Frisian unity;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
united_frisia_desc;The county of Frisia, close enough to Burgundy to be threatened by and close enough the sea to fear Scandinavia, still managed to survive for centuries. The Burgundian conquests left Frisia divided, but now, Frisia will be one !;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
form_westphalia_title;Form Westphalia;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
form_westphalia_desc;We managed to acquire a sufficient power in Central Germany ;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTNAME222101;The Greeks asks for independence;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTDESC222101s;According to the Treaty of Patras the Greek People can ask the Republic for their full independence when thy feel that they will survive on our own.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTNAME500000;The Provence Claim;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTDESC500000;The Valois dynasty of Provence have made many attemps to take back France, which they consider their birthright. We now have an opportunity to remove that threat from our borders, forever.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTOPTA500000;Provence will be a Plantagenet territory !;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTOPTB500000;We already took enough land from them. Let them alone.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
unite_persia_title;Claim the title of Shahanshah;Claim the title of Shahanshah;Claim the title of Shahanshah;;;;;;;;;;;x;;;;;;;;;;;;;;;
unite_persia_desc;We defeated our enemies and are now the only dynasty ruling in Persia. We're now in position to claim the prestigious title of Shahanshah, the King of Kings !;Avec la conquête de la Perse, du Khorasan, de la Transoxiane et de la Mésopotamie, notre grande dynastie peut maintenant restaurer l'empire de Cyrus le Grand. Long vie au Shahanshah - le Roi des Rois!;With the conquest of Persia, Khorasan, Transoxiana and Mesopotamia, our great dynasty can now restore the Iranian Empire of Cyrus the Great. Long live the Shahanshah- the King of Kings!;;;;;;;;;;;x,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;
EVTNAME46450;Enforced Peace;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTDESC46450;As we have lost control over the entirety of the Viceroyalties of Mexico and Mesoameriga, it seems that there is no chance we could restore order in our New World colonies. Maybe it is the time to recognise the independence of Gran Colombia and seek greener pastures?;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTOPTA46450;Let them squabble over the worthless piece of dirt;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTOPTB46450;Never!;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
end_the_CWI_title;Declare Gran Colombia independent;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
end_the_CWI_desc;With Spain driven out of our core lands, we can proclaim their dominion over Gran Colombia null and void, effectively ending the war. If Spain continues her senseless aggression against us, she will become a ruthless aggressor in the eyes of the world.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
