#Event localisation;;;;;;;;;;;;;;
SS121.D;Unlike the Spaniards, who incorporated the Aztec and other tribal ruling classes into the colonial elite, the Anglo-French elite were predominantly those who immigrated from the mainland. Many of the Native Arcadian populace, such as the Seminole, Creek, Chickasaw and Shawnee tribes. Only the Cherokee remained largely resistant to Assimilation, fiercely maintaining their culture, despite being incorporated into colonial rule in the mid 18th century.(the Cherokee language would not see significant reform until 1821 under Sequoyah.);;;;;;;;;;;;;
145121.A;Interesting...;;;;;;;;;;;;;
SS122.D;The Anglo-French colonist also saw significant challenges from rival colonial powers. Despite the traditional Anglo-Franco-Spanish alliance, there were border incidents between the Crown Colony of Plantagenia (as their Arcadian colony was known) and the Viceroyalty of New Spain (and later Viceroyalty of Lusitania) that put a strain on their relationship. This also showed in the hostile relationships with New Burgundy and Vinland, and the various wars fought in the mainland reverberated in the colonies as well.;;;;;;;;;;;;;
145122.A;Interesting...;;;;;;;;;;;;;
SS123.D;The road to Plantagenia’s independence from the Dual Monarchy was in a sense, unintentional. It began with the death of King Édouard VI and the subsequent self-exile of Prince Charles to Nouvelle Orléans, where he would serve as the de facto Viceroy of the colony. During his stay there, he reformed the colonial army, transforming it from a series of separate militias into a professional fighting force. It was these reforms that made Charles secure enough to proclaim himself the rightful King of England and France, triggering the Anglo-French War of Succession (1767-1771);;;;;;;;;;;;;
145123.A;Interesting...;;;;;;;;;;;;;
SS124.D;The Plantagenian Army challenged the Dual Monarchy to battle, and because of their superior knowledge in terrain, the use of militia to serve as skirmishers, the support of Scandinavia to supply arms and ships, and the half-hearted support of the Conservatives in power, saw the systematic conquest of Plantagenia for Charles by 1770. However, despite a successful landing in Brittany, the Army of King Charles was decisively defeated in the Battle of Rennes, subsequent battles saw any possibility of maintaining their hold in Brittany unfeasible, and because of the Dual Monarchy’s inability to regain their former colony, both sides agreed to peace. The Treaty of Brest confirmed Henri IX as King of England and France, and Prince Charles as King of Plantagenia as King Charles I, with both sides relinquishing claims on the others’ throne.;;;;;;;;;;;;;
145124.A;Interesting...;;;;;;;;;;;;;
SS125.D;Plantagenia enjoyed a great period of peace since independence, maintaining its culture and its rights (slavery still being legal and widespread throughout all parts of the Kingdom), however the threat of Arcadianism espoused by the Seven Republics of New Burgundy was both a curse, in form of its disastrous defeat by their hand in the War of the Double Alliance, and a blessing, as these ideas gave rise to the concept of Plantagenia, not the Seven Republics, being the one to lead a united Arcadia to a brighter future. And so, Plantagenia, convinced of its new destiny, marches forth in the name of enlightenment and King.?;;;;;;;;;;;;;
145125.A;An Arcadian Empire seems like a good idea...;;;;;;;;;;;;;
SS130.T;History of Vinland;;;;;;;;;;;;;
SS130.D;Scandinavian tradition of colonization can be traced back as early as the Viking Age. Norwegian settlers for the most part sailed West, discovering Faroe Islands and colonizing them. Then it was the turn of Iceland from where Erik the Red, whose father was exiled from Norway and who himself was banned from Iceland, sailed to Greenland. His son Leif would then become the first European to reach Arcadia, calling the land where he landed “Vinland”, “land of the grapes” for savage grapes were found in this place. The Norse settlement was however abandoned after encroachments with the “Skraelings”, the name given to the indigenous population. For 5 centuries, Vinland was abandoned and forgotten while Greenland soon became isolated from Iceland and thus Europe.;;;;;;;;;;;;;
145130.A;Interesting...;;;;;;;;;;;;;
SS131.D;However, to avoid losing in the course for the colonies, the Stuart monarchy became suddenly interested in sailing West in the end of the 16th century. After the foundation of what would become Plantagenia and the Seven Republics, Hans III, the King of the North desired his share of the cake. The Icelandic explorer Christian Eriksson was hired and went on exploring the coasts of what is now Vinland. Referring to the old sagas, he identified several regions as the ones of the sagas and popularized the use of Vinland as a name for the region upon his return in Copenhagen. His numerous expeditions would lead him to fund several towns, the most famous being Erikshavn (1570), “Erik's port” named after the heir to the Kalmar Union, which would become over the years the most important city of the Nordic colony.;;;;;;;;;;;;;
145131.A;Interesting...;;;;;;;;;;;;;
SS132.D;Vinland was the last European colony to be founded in the New-World and the low Scandinavian population made it also the less populated of the continent. The colony was based on the trade of furs, mainly beavers which were highly wanted in 17th century Europe and many settlers were only interested in this trade, making money and coming back to the homeland where they enjoyed a new position. The Religious Conflicts and the first border conflicts with New Burgundy led the Scandinavians to soon take measures to encourage immigration in the area. The end of the Imperial War of Religion would see an important emigration of Germans from Pomerania to Vinland where they would soon form an important part of the population. The seizure of Galatia (Sudurhafeyjar) in the same war would however divert many potential colonists to the rich waters of the Caribbean.;;;;;;;;;;;;;
145132.A;Interesting...;;;;;;;;;;;;;
SS133.D;With a low population whose main concern was trade, Vinland experimented a very different relation with the natives than New-Burgundy or Plantagenia. Diplomatic relations were soon established between Scandinavia and the Iroquois, the Inuit and the Cree nations. The subsequent treaties which were signed guaranteed the land of the tribes (after some “rectifications” by the Vinlandic settlers) in exchange of the submission to the Nordic throne and a commercial monopoly for Scandinavia. This would lead to a rise of the trade of furs and also influence of Scandinavia which soon ruled over all the Great Lakes. The Nordic explorers would also often embark on travels inland which would lead to the mapping of most of North Arcadia by 1750 and the emergence of the Rohnst people.;;;;;;;;;;;;;
145133.A;Interesting...;;;;;;;;;;;;;
SS134.D;However the rise of the settler population provoked a clash between the Crown and her colony. Reclaiming more lands and more rights the settlers would often ask for renegotiating the treaties with the “Skraelings”, a move the crown was not keen to do because of the influence she exerted over Arcadia because of the same treaties. The situation would tense over the years, the final blow being the new taxes for financing the German Wars leading to the Vinlandic War of Independence in 1808. The Loyalists were soon crushed and the tribes were forced to negotiate new treaties in favour of the settlers.;;;;;;;;;;;;;
